partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
6532,3,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,71
6533,3,Goias,Amarelo,Yago Rocha,6.0,Meio-campo,82
6533,3,Goias,Vermelho,Giovanni Augusto,89.0,Meio-campo,90+3
6533,3,Cruzeiro,Amarelo,Rodrigo Eduardo Costa Marinho,23.0,Meio-campo,90
6533,3,Goias,Amarelo,Giovanni Augusto,89.0,Meio-campo,74
6530,3,Sao Paulo,Amarelo,Anderson Martins,4.0,Zagueiro,5
6530,3,Flamengo,Amarelo,Rodinei de Almeida,2.0,Zagueiro,89
6530,3,Flamengo,Amarelo,Diego Ribas,10.0,Meio-campo,65
6530,3,Flamengo,Amarelo,Thuler,26.0,Zagueiro,28
6530,3,Flamengo,Amarelo,Rafael Santos,58.0,Zagueiro,90+2
6530,3,Flamengo,Amarelo,Miguel Trauco,13.0,Zagueiro,85
6530,3,Flamengo,Amarelo,Ronaldo da Silva Souza,16.0,Meio-campo,45+2
6530,3,Flamengo,Amarelo,Lincoln Corrêa dos Santos,29.0,Atacante,25
6534,3,Gremio,Amarelo,Matheus Henrique de Souza,14.0,Meio-campo,90+1
6534,3,Fluminense,Amarelo,Guilherme Milhomem Gusmão,28.0,Meio-campo,64
6534,3,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,70
6535,3,Avai,Amarelo,Luanzinho,21.0,Meio-campo,71
6535,3,Bahia,Amarelo,Nino Paraíba,2.0,Zagueiro,38
6535,3,Avai,Amarelo,Iury de Oliveira Nascimento,22.0,Zagueiro,47
6536,4,Fluminense,Amarelo,Luciano da Rocha Neves,18.0,Meio-campo,90+6
6536,4,Fluminense,Amarelo,Daniel Sampaio Simões,20.0,Meio-campo,21
6536,4,Botafogo-RJ,Amarelo,Bochecha,5.0,Meio-campo,90
6536,4,Botafogo-RJ,Amarelo,Erik Nascimento de Lima,11.0,Meio-campo,76
6536,4,Fluminense,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,90+1
6536,4,Botafogo-RJ,Amarelo,Leonardo Valencia,20.0,Meio-campo,90+4
6536,4,Botafogo-RJ,Amarelo,Jonathan Silva Vieira,6.0,Zagueiro,89
6536,4,Botafogo-RJ,Amarelo,Joel Carli,3.0,Zagueiro,24
6537,4,Corinthians,Amarelo,Ramiro Moschen Benetti,28.0,Meio-campo,42
6537,4,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,80
6537,4,Gremio,Amarelo,Leonardo Gomes,6.0,Zagueiro,52
6537,4,Corinthians,Amarelo,Mateus Vital,22.0,Meio-campo,19
6537,4,Gremio,Amarelo,Michel Ferreira dos Santos,5.0,Meio-campo,77
6537,4,Gremio,Amarelo,Juninho Capixaba,29.0,Zagueiro,44
6538,4,Goias,Amarelo,Yago Rocha,6.0,Meio-campo,90+3
6538,4,Ceara,Amarelo,Edinho,5.0,Meio-campo,79
6538,4,Goias,Amarelo,Júnior Brandão,9.0,Atacante,74
6538,4,Ceara,Amarelo,Diogo José Gonçalves da Silva,12.0,Goleiro,74
6541,4,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,74
6541,4,Palmeiras,Amarelo,Raphael Cavalcante Veiga,23.0,Meio-campo,36
6541,4,Atletico-MG,Amarelo,Nathan Allan de Souza,23.0,Meio-campo,77
6541,4,Palmeiras,Amarelo,Diogo Barbosa,6.0,Zagueiro,43
6539,4,Flamengo,Amarelo,Ronaldo da Silva Souza,16.0,Meio-campo,72
6539,4,Chapecoense,Amarelo,Bruno Pacheco,6.0,Zagueiro,45+3
6539,4,Chapecoense,Amarelo,Bryan Mascarenhas,31.0,Zagueiro,13
6539,4,Flamengo,Amarelo,Diego Ribas,10.0,Meio-campo,39
6539,4,Chapecoense,Amarelo,Alan Ruschel,28.0,Meio-campo,38
6542,4,Cruzeiro,Vermelho,Edílson Mendes Guimarães,2.0,Zagueiro,90+4
6540,4,Vasco,Vermelho,Danilo Barcelos,14.0,Meio-campo,86
6540,4,Santos,Amarelo,Jean Lucas Oliveira,30.0,Meio-campo,56
6540,4,Vasco,Amarelo,Danilo Barcelos,14.0,Meio-campo,82
6540,4,Vasco,Amarelo,Maxi López,11.0,Atacante,28
6540,4,Santos,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,90+3
6540,4,Vasco,Amarelo,Ricardo Graça,36.0,Zagueiro,90
6540,4,Vasco,Amarelo,Rossicley Pereira da Silva,7.0,Atacante,30
6544,4,Athletico-PR,Amarelo,Renan Lodi,12.0,Zagueiro,78
6544,4,Bahia,Amarelo,Gregore,26.0,Meio-campo,90
6544,4,Bahia,Amarelo,Paulinho,16.0,Zagueiro,13
6544,4,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26.0,Zagueiro,19
6544,4,Bahia,Amarelo,Nino Paraíba,2.0,Zagueiro,67
6545,4,Fortaleza,Amarelo,Felipe,15.0,Meio-campo,59
6545,4,Sao Paulo,Amarelo,Danilo Neves,28.0,Meio-campo,28
6545,4,Fortaleza,Amarelo,Marcinho,17.0,Meio-campo,79
6545,4,Sao Paulo,Amarelo,Bruno Alves,3.0,Zagueiro,37
6543,4,CSA,Amarelo,Luciano Castán,4.0,Zagueiro,59
6543,4,Avai,Amarelo,Luanzinho,21.0,Meio-campo,19
6543,4,CSA,Amarelo,Nílton Ferreira Júnior,9.0,Meio-campo,40
6546,5,Fluminense,Amarelo,Luciano da Rocha Neves,18.0,Meio-campo,72
6546,5,Cruzeiro,Amarelo,Pedro Rocha Neves,32.0,Meio-campo,68
6546,5,Fluminense,Amarelo,João Pedro,23.0,Atacante,90+6
6546,5,Fluminense,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,62
6546,5,Cruzeiro,Amarelo,Rodrigo Eduardo Costa Marinho,23.0,Meio-campo,40
6548,5,Atletico-MG,Vermelho,Elias Mendes Trindade,7.0,Meio-campo,45+5
6548,5,Atletico-MG,Amarelo,Leonardo Silva,3.0,Zagueiro,90+6
6548,5,Atletico-MG,Amarelo,Victor,1.0,Goleiro,67
6548,5,Atletico-MG,Amarelo,Luan Madson Gedeão de Paiva,27.0,Meio-campo,89
6548,5,Flamengo,Amarelo,Hugo Moura,17.0,Meio-campo,33
6547,5,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,84
6547,5,Santos,Amarelo,Victor Ferraz,4.0,Zagueiro,78
6547,5,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,40
6547,5,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,7.0,Meio-campo,38
6547,5,Santos,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,70
6547,5,Santos,Amarelo,Derlis González,17.0,Atacante,37
6549,5,Sao Paulo,Amarelo,Luan Vinícius da Silva Santos,13.0,Meio-campo,38
6549,5,Bahia,Amarelo,Gregore,26.0,Meio-campo,51
6549,5,Sao Paulo,Vermelho,Jonas Toró,44.0,Meio-campo,72
6549,5,Bahia,Amarelo,Moisés Roberto Barbosa,6.0,Zagueiro,75
6549,5,Bahia,Amarelo,Douglas Augusto Soares Gomes,18.0,Meio-campo,34
6551,5,Corinthians,Amarelo,Júnior Urso,30.0,Meio-campo,62
6551,5,Corinthians,Amarelo,Jadson,10.0,Meio-campo,45+3
6551,5,Athletico-PR,Amarelo,Lucas Halter,21.0,Zagueiro,86
6551,5,Corinthians,Amarelo,Cássio Ramos,12.0,Goleiro,45+5
6551,5,Corinthians,Amarelo,Ralf de Souza Teles,15.0,Meio-campo,40
6553,5,Chapecoense,Amarelo,Caique Sá,22.0,Zagueiro,55
6553,5,Fortaleza,Amarelo,Wellington Paulista,99.0,Atacante,23
6550,5,Internacional,Amarelo,Víctor Cuesta,15.0,Zagueiro,57
6550,5,CSA,Amarelo,Nílton Ferreira Júnior,9.0,Meio-campo,45+1
6550,5,CSA,Amarelo,Jordi,12.0,Goleiro,35
6550,5,Internacional,Amarelo,José Carlos Cracco Neto,37.0,Zagueiro,38
6550,5,CSA,Amarelo,Luciano Castán,4.0,Zagueiro,38
6552,5,Goias,Amarelo,Júnior Brandão,9.0,Atacante,60
6552,5,Botafogo-RJ,Amarelo,Alex Paulo Menezes Santana,9.0,Meio-campo,73
6552,5,Botafogo-RJ,Amarelo,Igor Cássio,18.0,Atacante,80
6552,5,Botafogo-RJ,Amarelo,Joel Carli,3.0,Zagueiro,68
6554,5,Vasco,Amarelo,Lucas Mineiro,18.0,Meio-campo,49
6554,5,Avai,Amarelo,Ebert Willian Amâncio,3.0,Zagueiro,73
6554,5,Avai,Amarelo,Brenner Marlos Varanda de Oliveira,9.0,Atacante,76
6555,5,Ceara,Amarelo,João Lucas Cardoso,6.0,Zagueiro,77
6555,5,Gremio,Amarelo,Pepê,25.0,Atacante,84
6555,5,Gremio,Amarelo,Alisson Euler de Freitas Castro,23.0,Meio-campo,55
6555,5,Gremio,Amarelo,Matheus Henrique de Souza,14.0,Meio-campo,45+7
6555,5,Ceara,Amarelo,Pedro Ken,88.0,Meio-campo,83
6555,5,Ceara,Amarelo,Fabinho,19.0,Meio-campo,13
6555,5,Gremio,Amarelo,Mário Sérgio Santos Costa,30.0,Atacante,75
6555,5,Gremio,Amarelo,Everton Sousa Soares,11.0,Meio-campo,47
6555,5,Gremio,Amarelo,Juninho Capixaba,29.0,Zagueiro,4
6556,6,Botafogo-RJ,Amarelo,Gustavo Ferrareis,19.0,Meio-campo,69
6556,6,Botafogo-RJ,Amarelo,Cícero Santos,8.0,Meio-campo,61
6556,6,Botafogo-RJ,Amarelo,Gabriel Costa França,2.0,Zagueiro,59
6556,6,Botafogo-RJ,Amarelo,Bochecha,16.0,Meio-campo,44
6556,6,Botafogo-RJ,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,39
6556,6,Botafogo-RJ,Amarelo,Diego Souza,7.0,Atacante,63
6556,6,Botafogo-RJ,Amarelo,Gatito Fernández,1.0,Goleiro,60
6556,6,Botafogo-RJ,Amarelo,Fernando Peixoto Costanza,4.0,Zagueiro,50
6556,6,Botafogo-RJ,Amarelo,Leonardo Valencia,10.0,Meio-campo,41
6556,6,Botafogo-RJ,Amarelo,João Paulo,5.0,Meio-campo,38
6557,6,Atletico-MG,Amarelo,Patric Cabral Lalau,2.0,Zagueiro,71
6557,6,Atletico-MG,Amarelo,Luan Madson Gedeão de Paiva,27.0,Meio-campo,28
6557,6,Gremio,Amarelo,Maicon,8.0,Meio-campo,45+4
6557,6,Atletico-MG,Amarelo,Geuvânio,49.0,Atacante,90+3
6557,6,Atletico-MG,Amarelo,José Welison,14.0,Meio-campo,45
6559,6,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,90+6
6559,6,Santos,Amarelo,Yeferson Soteldo,10.0,Atacante,57
6559,6,Santos,Amarelo,Jean Lucas Oliveira,30.0,Meio-campo,35
6559,6,Internacional,Amarelo,Emerson Santos,20.0,Zagueiro,45+1
6559,6,Internacional,Amarelo,Nicolás Federico López,7.0,Meio-campo,34
6559,6,Santos,Amarelo,Lucas Veríssimo,28.0,Zagueiro,65
6559,6,Santos,Amarelo,Diego Pituca,21.0,Meio-campo,54
6559,6,Internacional,Amarelo,Iago,28.0,Zagueiro,80
6559,6,Internacional,Amarelo,Rafael Sóbis,23.0,Atacante,43
6559,6,Internacional,Amarelo,Bruno Vieira,2.0,Zagueiro,26
6558,6,Flamengo,Amarelo,Marcos Rogério Ricci Lopes,21.0,Zagueiro,79
6558,6,Flamengo,Amarelo,Diego Ribas,10.0,Meio-campo,34
6558,6,Athletico-PR,Amarelo,Wellington Aparecido Martins,5.0,Meio-campo,83
6558,6,Flamengo,Amarelo,Rodrigo Caio,3.0,Zagueiro,90+7
6558,6,Flamengo,Amarelo,Bruno Henrique,27.0,Meio-campo,70
6558,6,Athletico-PR,Amarelo,Márcio Azevedo,6.0,Zagueiro,90+7
6558,6,Athletico-PR,Amarelo,Aderbar dos Santos Neto,1.0,Goleiro,28
6560,6,Fortaleza,Amarelo,Romarinho,20.0,Atacante,90
6560,6,Vasco,Amarelo,Lucas Mineiro,18.0,Meio-campo,39
6560,6,Vasco,Amarelo,Raul,31.0,Meio-campo,90+3
6561,6,Chapecoense,Amarelo,Bruno Pacheco,6.0,Zagueiro,88
6561,6,Chapecoense,Amarelo,Bryan Mascarenhas,31.0,Meio-campo,81
6561,6,Cruzeiro,Amarelo,Dedé,26.0,Zagueiro,36
6561,6,Chapecoense,Amarelo,Rildo de Andrade Felicissimo,7.0,Meio-campo,83
6562,6,Fluminense,Vermelho,Agenor,25.0,Goleiro,66
6562,6,Bahia,Amarelo,Artur Victor Guimarães,98.0,Meio-campo,6
6562,6,Fluminense,Amarelo,Agenor,25.0,Goleiro,63
6562,6,Bahia,Amarelo,Moisés Roberto Barbosa,6.0,Zagueiro,79
6562,6,Fluminense,Amarelo,Nino,33.0,Zagueiro,85
6562,6,Fluminense,Amarelo,Yuri Oliveira Lima,6.0,Meio-campo,6
6563,6,Corinthians,Amarelo,Junior Sornoza,7.0,Meio-campo,90+3
6563,6,Corinthians,Amarelo,Júnior Urso,30.0,Meio-campo,76
6563,6,Sao Paulo,Amarelo,Igor Gomes,26.0,Meio-campo,77
6563,6,Sao Paulo,Amarelo,Antony Matheus dos Santos,39.0,Meio-campo,35
6563,6,Corinthians,Amarelo,Danilo Avelar,35.0,Zagueiro,80
6563,6,Sao Paulo,Amarelo,Hernanes,15.0,Meio-campo,90+2
6563,6,Sao Paulo,Amarelo,Igor Vinícius,2.0,Zagueiro,69
6565,6,Avai,Amarelo,João Paulo,19.0,Atacante,65
6565,6,Avai,Amarelo,Igor Fernandes da Silva Araújo,23.0,Zagueiro,45+2
6565,6,Ceara,Amarelo,Bérgson Gustavo Silveira da Silva,77.0,Atacante,35
6565,6,Avai,Amarelo,Lourenço,97.0,Zagueiro,76
6565,6,Avai,Amarelo,Brenner Marlos Varanda de Oliveira,9.0,Atacante,56
6565,6,Ceara,Amarelo,Luiz Otávio,13.0,Zagueiro,45+3
6565,6,Ceara,Amarelo,Leandro Carvalho,82.0,Meio-campo,28
6564,6,CSA,Amarelo,Apodi,2.0,Zagueiro,55
6564,6,Goias,Amarelo,Daniel Guedes,15.0,Zagueiro,28
6564,6,CSA,Amarelo,Jordi,12.0,Goleiro,88
6564,6,CSA,Amarelo,Marinaldo dos Santos Oliveira,5.0,Meio-campo,8
6566,7,Flamengo,Amarelo,Léo Duarte,43.0,Zagueiro,73
6567,7,Gremio,Amarelo,Juninho Capixaba,29.0,Zagueiro,61
6567,7,Bahia,Amarelo,Artur Victor Guimarães,98.0,Atacante,88
6567,7,Gremio,Amarelo,Pedro Geromel,3.0,Zagueiro,54
6568,7,Botafogo-RJ,Amarelo,Gatito Fernández,1.0,Goleiro,90+1
6568,7,Vasco,Amarelo,Lucas Mineiro,18.0,Meio-campo,57
6568,7,Vasco,Amarelo,Rossicley Pereira da Silva,7.0,Meio-campo,3
6568,7,Botafogo-RJ,Amarelo,Erik Nascimento de Lima,11.0,Meio-campo,44
6568,7,Vasco,Amarelo,Fellipe Bastos,6.0,Meio-campo,35
6571,7,Sao Paulo,Vermelho,Igor Vinícius,2.0,Zagueiro,90+4
6571,7,Sao Paulo,Amarelo,Marcos Calazans,19.0,Atacante,81
6571,7,Cruzeiro,Amarelo,Ariel Cabral,5.0,Meio-campo,65
6571,7,Cruzeiro,Amarelo,Róbson Michael Signorini,19.0,Meio-campo,45
6571,7,Sao Paulo,Amarelo,Danilo Neves,28.0,Meio-campo,48
6571,7,Cruzeiro,Amarelo,Thiago Neves,10.0,Meio-campo,53
6569,7,Ceara,Amarelo,Luiz Otávio,13.0,Zagueiro,72
6569,7,Ceara,Amarelo,Fernando Sobral,11.0,Meio-campo,90+5
6569,7,Santos,Amarelo,Carlos Andrés Sánchez,7.0,Meio-campo,45+1
6570,7,Athletico-PR,Amarelo,Nikão,11.0,Meio-campo,39
6570,7,Fluminense,Amarelo,Nino,33.0,Zagueiro,41
6570,7,Fluminense,Vermelho,Airton Ribeiro Santos,5.0,Meio-campo,35
6570,7,Fluminense,Amarelo,Guilherme Milhomem Gusmão,28.0,Meio-campo,64
6570,7,Fluminense,Amarelo,Airton Ribeiro Santos,5.0,Meio-campo,17
6572,7,CSA,Amarelo,Marinaldo dos Santos Oliveira,5.0,Meio-campo,89
6572,7,CSA,Amarelo,Gerson,13.0,Zagueiro,18
6572,7,CSA,Amarelo,Apodi,2.0,Zagueiro,22
6573,7,Chapecoense,Amarelo,Douglas Silva Bacelar,23.0,Zagueiro,56
6573,7,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,59
6573,7,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,25
6573,7,Chapecoense,Amarelo,Elicarlos,86.0,Meio-campo,62
6573,7,Palmeiras,Amarelo,Gustavo Gómez,15.0,Zagueiro,70
6573,7,Palmeiras,Amarelo,Deyverson,16.0,Atacante,58
6573,7,Palmeiras,Amarelo,Antonio Carlos Capocasali,25.0,Zagueiro,16
6576,8,Internacional,Amarelo,Rafael Sóbis,23.0,Atacante,90+4
6576,8,Internacional,Amarelo,Emerson Santos,20.0,Zagueiro,90+7
6577,8,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,12
6577,8,Athletico-PR,Amarelo,Nikão,11.0,Meio-campo,38
6577,8,Athletico-PR,Amarelo,Léo Pereira,4.0,Zagueiro,29
6577,8,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,90+3
6577,8,Athletico-PR,Amarelo,Márcio Azevedo,6.0,Zagueiro,78
6577,8,Athletico-PR,Amarelo,Wellington Aparecido Martins,5.0,Meio-campo,35
6578,8,Fortaleza,Amarelo,Carlos Emiliano Pereira,6.0,Zagueiro,90+2
6578,8,Fortaleza,Amarelo,Marcelo Boeck,1.0,Goleiro,85
6578,8,Fortaleza,Vermelho,Osvaldo Filho,11.0,Meio-campo,71
6578,8,Gremio,Amarelo,Alisson Euler de Freitas Castro,23.0,Meio-campo,89
6578,8,Fortaleza,Amarelo,Felipe Alves,12.0,Goleiro,89
6578,8,Fortaleza,Amarelo,Felipe,15.0,Meio-campo,74
6579,8,Cruzeiro,Amarelo,Róbson Michael Signorini,19.0,Meio-campo,70
6579,8,Corinthians,Amarelo,Marllon Borges,13.0,Zagueiro,85
6580,8,Ceara,Amarelo,Ricardo Dias Acosta,8.0,Meio-campo,79
6580,8,Bahia,Amarelo,Artur Victor Guimarães,98.0,Atacante,77
6580,8,Ceara,Amarelo,Samuel Xavier,22.0,Zagueiro,65
6580,8,Bahia,Amarelo,Gregore,26.0,Meio-campo,77
6581,8,Avai,Amarelo,Igor Fernandes da Silva Araújo,23.0,Zagueiro,81
6581,8,Avai,Amarelo,Brenner Marlos Varanda de Oliveira,9.0,Atacante,34
6581,8,Avai,Amarelo,Ricardo Thalheimer,14.0,Meio-campo,26
6581,8,Sao Paulo,Amarelo,Jonas Toró,44.0,Meio-campo,62
6581,8,Avai,Amarelo,Luanzinho,21.0,Meio-campo,80
6581,8,Avai,Amarelo,Ebert Willian Amâncio,3.0,Zagueiro,34
6581,8,Sao Paulo,Amarelo,Danilo Neves,28.0,Meio-campo,73
6583,8,Fluminense,Amarelo,Frazan,13.0,Zagueiro,82
6583,8,Flamengo,Amarelo,Éverton Ribeiro,7.0,Meio-campo,64
6583,8,Flamengo,Amarelo,Robert Piris da Motta,25.0,Meio-campo,2
6583,8,Fluminense,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,16
6583,8,Flamengo,Amarelo,Marcos Rogério Ricci Lopes,21.0,Zagueiro,44
6584,8,Atletico-MG,Amarelo,José Welison,14.0,Meio-campo,80
6584,8,Santos,Amarelo,Lucas Veríssimo,28.0,Zagueiro,90+1
6584,8,Atletico-MG,Amarelo,Fábio Santos,6.0,Zagueiro,45+3
6582,8,CSA,Amarelo,Marinaldo dos Santos Oliveira,5.0,Meio-campo,51
6582,8,CSA,Amarelo,Luciano Castán,4.0,Zagueiro,75
6582,8,Botafogo-RJ,Amarelo,Rodrigo Pimpão,17.0,Atacante,85
6585,8,Goias,Amarelo,Leandro Barcia Montero,30.0,Meio-campo,71
6585,8,Goias,Amarelo,Geovane,5.0,Meio-campo,45+3
6585,8,Chapecoense,Vermelho,Bruno Pacheco,6.0,Zagueiro,66
6586,9,Botafogo-RJ,Amarelo,Yuri Antonio Costa da Silva,17.0,Zagueiro,83
6586,9,Gremio,Amarelo,Thaciano,16.0,Meio-campo,61
6586,9,Gremio,Amarelo,André Felipe Ribeiro de Souza,90.0,Atacante,87
6587,9,Cruzeiro,Amarelo,Lucas Romero,29.0,Zagueiro,73
6587,9,Cruzeiro,Amarelo,Dedé,26.0,Zagueiro,50
6587,9,Cruzeiro,Amarelo,José Rodolfo Pires Ribeiro,18.0,Zagueiro,35
6587,9,Fortaleza,Vermelho,Nathan Otávio Ribeiro,14.0,Zagueiro,64
6587,9,Fortaleza,Amarelo,Nathan Otávio Ribeiro,14.0,Zagueiro,50
6587,9,Cruzeiro,Amarelo,Róbson Michael Signorini,19.0,Meio-campo,51
6587,9,Cruzeiro,Amarelo,Ariel Cabral,5.0,Meio-campo,45
6587,9,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,3.0,Zagueiro,21
6588,9,Internacional,Amarelo,Víctor Cuesta,15.0,Zagueiro,90+1
6588,9,Bahia,Amarelo,Eric dos Santos Rodrigues,10.0,Meio-campo,89
6589,9,CSA,Amarelo,Leandro Bambu,3.0,Zagueiro,80
6589,9,CSA,Amarelo,Didira,19.0,Meio-campo,45
6589,9,CSA,Amarelo,Jonatan Gómez,29.0,Meio-campo,55
6589,9,Flamengo,Amarelo,Gabriel Barbosa,9.0,Atacante,87
6590,9,Santos,Amarelo,Victor Ferraz,4.0,Zagueiro,85
6590,9,Santos,Amarelo,Eduardo Sasha,27.0,Atacante,60
6590,9,Corinthians,Amarelo,Clayson Henrique da Silva Vieira,25.0,Meio-campo,89
6590,9,Corinthians,Amarelo,Vágner Love,9.0,Atacante,61
6590,9,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,81
6590,9,Santos,Amarelo,Felipe Aguilar,26.0,Zagueiro,53
6590,9,Corinthians,Amarelo,Bruno Méndez,14.0,Zagueiro,67
6590,9,Corinthians,Amarelo,Danilo Avelar,35.0,Zagueiro,47
6595,9,Athletico-PR,Amarelo,Wellington Aparecido Martins,5.0,Meio-campo,54
6595,9,Goias,Amarelo,Jefferson,13.0,Zagueiro,15
6595,9,Athletico-PR,Amarelo,Rony,7.0,Atacante,7
6595,9,Athletico-PR,Amarelo,Bruno Guimarães,39.0,Meio-campo,61
6591,9,Ceara,Amarelo,Fabinho,19.0,Meio-campo,82
6591,9,Ceara,Amarelo,Luiz Otávio,13.0,Zagueiro,77
6592,9,Chapecoense,Amarelo,Camilo,88.0,Meio-campo,69
6592,9,Fluminense,Amarelo,Yuri Oliveira Lima,6.0,Zagueiro,86
6592,9,Fluminense,Amarelo,Matheus Mascarenhas,16.0,Zagueiro,72
6592,9,Fluminense,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,49
6592,9,Chapecoense,Amarelo,Everaldo Stum,77.0,Atacante,67
6592,9,Fluminense,Amarelo,Ewandro,35.0,Atacante,85
6592,9,Fluminense,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,67
6592,9,Fluminense,Amarelo,Igor Julião,21.0,Zagueiro,45
6592,9,Fluminense,Vermelho,Allan Rodrigues de Souza,29.0,Meio-campo,89
6593,9,Palmeiras,Amarelo,Lucas Rafael Araújo Lima,20.0,Meio-campo,29
6593,9,Avai,Amarelo,Eduardo Kunde,63.0,Zagueiro,56
6594,9,Atletico-MG,Amarelo,Patric Cabral Lalau,2.0,Zagueiro,63
6594,9,Sao Paulo,Amarelo,Jean Paulo Fernandes Filho,1.0,Goleiro,74
6594,9,Sao Paulo,Amarelo,Hudson,25.0,Meio-campo,50
6594,9,Atletico-MG,Amarelo,Adílson Warken,21.0,Meio-campo,57
6594,9,Sao Paulo,Amarelo,Igor Gomes,26.0,Meio-campo,66
6594,9,Sao Paulo,Amarelo,Anderson Martins,4.0,Zagueiro,45+8
6597,10,Fortaleza,Amarelo,Felipe,15.0,Meio-campo,69
6597,10,Avai,Amarelo,Júlio César Godinho Catole,26.0,Meio-campo,72
6597,10,Fortaleza,Amarelo,André Luis,97.0,Atacante,9
6597,10,Avai,Amarelo,Gustavo Ferrareis,96.0,Meio-campo,29
6596,10,Gremio,Amarelo,Thaciano,16.0,Meio-campo,77
6596,10,Vasco,Amarelo,Oswaldo José Henríquez Bocanegra,3.0,Zagueiro,66
6596,10,Vasco,Amarelo,Rossicley Pereira da Silva,7.0,Atacante,48
6596,10,Gremio,Amarelo,Juninho Capixaba,29.0,Zagueiro,34
6596,10,Vasco,Amarelo,Fernando Miguel Kaufmann,1.0,Goleiro,66
6596,10,Vasco,Amarelo,Richard Candido Coelho,25.0,Meio-campo,7
6598,10,Bahia,Amarelo,Moisés Roberto Barbosa,6.0,Zagueiro,90+2
6598,10,Santos,Amarelo,Diego Pituca,21.0,Meio-campo,80
6598,10,Santos,Amarelo,Felipe Aguilar,26.0,Zagueiro,57
6598,10,Bahia,Amarelo,Elton Junior Melo Ataíde,17.0,Meio-campo,41
6598,10,Santos,Amarelo,Yeferson Soteldo,10.0,Atacante,58
6599,10,Sao Paulo,Amarelo,Hudson,25.0,Zagueiro,45
6599,10,Palmeiras,Amarelo,Carlos Eduardo Ferreira de Souza,37.0,Atacante,55
6599,10,Palmeiras,Amarelo,Moisés Lima Magalhães,10.0,Meio-campo,22
6599,10,Sao Paulo,Amarelo,Raniel,21.0,Atacante,90+3
6599,10,Sao Paulo,Amarelo,Robert Arboleda,5.0,Zagueiro,37
6599,10,Palmeiras,Amarelo,Antonio Carlos Capocasali,25.0,Zagueiro,44
6600,10,Goias,Amarelo,Leandro Barcia Montero,30.0,Meio-campo,60
6600,10,Flamengo,Amarelo,Willian Arão,5.0,Meio-campo,42
6600,10,Goias,Amarelo,Geovane,5.0,Meio-campo,29
6602,10,Athletico-PR,Amarelo,Rony,7.0,Meio-campo,90+5
6602,10,Athletico-PR,Amarelo,Jonathan Cícero Moreira,2.0,Zagueiro,75
6602,10,Internacional,Amarelo,Rodrigo Lindoso,19.0,Meio-campo,68
6602,10,Athletico-PR,Amarelo,Márcio Azevedo,6.0,Zagueiro,90+1
6602,10,Internacional,Amarelo,Martín Sarrafiore,29.0,Atacante,81
6602,10,Internacional,Amarelo,Roberto,40.0,Zagueiro,24
6601,10,Corinthians,Amarelo,Junior Sornoza,7.0,Meio-campo,54
6601,10,CSA,Amarelo,Luciano Castán,4.0,Zagueiro,87
6601,10,CSA,Amarelo,Alan Henrique Costa,3.0,Zagueiro,65
6601,10,CSA,Amarelo,Celsinho,22.0,Zagueiro,45
6601,10,Corinthians,Amarelo,Fagner,23.0,Zagueiro,31
6601,10,CSA,Amarelo,Cassiano Dias Moreira,20.0,Atacante,81
6601,10,CSA,Amarelo,Ricardo Bueno,9.0,Atacante,57
6601,10,CSA,Amarelo,Nílton Ferreira Júnior,10.0,Meio-campo,28
6604,10,Chapecoense,Amarelo,Douglas Silva Bacelar,23.0,Zagueiro,71
6604,10,Chapecoense,Amarelo,Alan Ruschel,28.0,Meio-campo,10
6604,10,Atletico-MG,Amarelo,Iago Maidana,19.0,Zagueiro,90+4
6604,10,Atletico-MG,Amarelo,Vinícius,29.0,Meio-campo,13
6604,10,Chapecoense,Amarelo,Carlos Eduardo Santos Oliveira,2.0,Zagueiro,61
6604,10,Atletico-MG,Amarelo,Maicon,11.0,Atacante,90+8
6604,10,Atletico-MG,Amarelo,Lucas Camilo Hernández Perdomo,28.0,Zagueiro,85
